ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
JP3769000005,HACHIJUNI BANK,0.73,0.53,0.51,0.44,0.57,0.76,0.82,0.72,0.75,0.63,0.66,0.64,0.67,0.59,0.71,0.8,0.78,0.75,0.76,0.56,0.61,0.48,0.51,0.65
JP3771800004,HAMAMATSU PHOTONICS,1.57,1.69,1.09,0.86,0.78,0.96,1.44,1.49,1.66,0.96,1.25,1.93,1.87,1.96,2.2,2.68,3.12,3.0,3.86,3.9,4.84,6.74,7.57,5.75
JP3774200004,HANKYU HANSHIN HDG.,2.46,2.23,2.17,1.92,2.15,2.69,4.65,4.12,3.14,4.19,3.3,3.49,3.2,3.98,4.22,4.28,5.23,5.18,6.53,5.46,7.14,5.59,4.84,5.13
JP3778630008,BANDAI NAMCO HDG.,3.48,1.0,1.03,0.92,1.54,1.49,1.69,1.72,1.86,1.31,1.19,1.38,1.87,1.73,3.05,2.98,3.05,4.04,4.89,6.96,9.71,14.09,12.91,10.65
JP3780100008,PARK24,2.15,2.54,1.82,1.48,2.18,3.43,6.88,4.96,3.1,3.16,4.69,4.91,6.28,7.66,9.34,7.55,12.7,14.46,13.08,12.31,14.12,9.98,7.87,9.91
JP3783420007,HIKARI TSUSHIN,71.33,0.56,0.29,0.32,1.74,2.76,3.41,1.6,1.25,0.7,0.69,0.88,1.05,1.68,3.37,2.8,3.2,4.46,7.02,7.79,12.76,12.07,8.13,7.71
JP3783600004,EAST JAPAN RAILWAY,0.95,1.04,0.86,0.9,0.86,1.03,1.29,1.26,1.58,1.47,1.25,1.31,1.31,1.36,1.71,1.65,2.09,1.93,2.21,2.03,2.11,1.58,1.47,1.38
JP3787000003,HITACHI CON.MCH.,0.47,0.31,0.21,0.32,1.35,1.24,2.11,2.46,2.77,1.08,2.48,2.31,1.65,2.08,2.19,2.25,1.72,2.38,4.04,2.67,3.55,3.38,3.5,2.82
JP3788600009,HITACHI,10.24,5.73,4.75,2.5,3.98,4.64,4.58,4.28,5.17,2.66,2.13,3.78,3.78,4.28,5.65,5.69,4.43,4.27,6.27,4.4,7.17,6.83,9.57,9.16
JP3789000001,HITACHI ZOSEN,0.65,0.66,0.4,0.18,0.85,0.65,0.88,0.41,0.59,0.39,0.59,0.67,0.57,0.64,0.71,0.55,0.53,0.51,0.53,0.31,0.4,0.6,0.77,0.71
JP3791200003,HITACHI TRANSPORT SYSTEM DEAD - DELIST.24/02/23,0.53,0.47,0.46,0.51,0.65,0.98,1.06,1.09,1.15,1.59,1.4,1.73,1.95,1.68,1.75,1.48,2.14,2.51,3.26,3.6,3.63,3.87,6.19,8.93
JP3792600003,HINO MOTORS,1.49,1.74,1.49,1.56,3.27,3.44,2.96,2.43,3.12,0.98,1.68,2.68,3.04,4.58,8.28,7.22,6.51,5.81,7.53,5.63,6.55,5.31,5.22,2.42
JP3796150005,HIROGIN HOLDINGS,3.32,3.15,2.76,3.03,3.45,4.83,5.94,5.38,5.09,4.08,3.71,4.14,4.63,4.23,4.25,5.03,6.12,5.1,4.85,3.03,2.91,3.47,3.83,3.34
JP3799000009,HIROSE ELECTRIC,34.55,14.89,10.55,11.85,17.85,18.22,20.91,17.92,18.49,16.14,17.1,18.76,14.87,20.47,24.79,20.76,23.15,23.87,28.74,20.78,27.85,33.34,37.51,28.86
JP3802300008,FAST RETAILING,7.81,7.56,3.46,2.79,4.89,6.22,8.12,8.03,6.11,12.42,16.54,14.29,16.53,23.3,38.48,34.53,33.57,34.32,38.56,50.16,58.89,88.92,56.62,61.46
JP3802400006,FANUC,81.0,43.45,27.3,28.46,38.68,42.4,55.44,65.21,65.54,47.63,64.23,107.83,109.41,133.49,134.14,123.33,134.35,133.25,192.33,126.32,159.83,213.21,187.03,135.97
JP3811000003,FUJIKURA,4.35,8.28,4.19,2.67,6.7,5.29,9.42,10.31,6.04,3.91,6.39,6.3,3.71,4.0,6.17,5.56,7.4,7.48,12.29,5.67,6.06,6.7,7.15,11.43
JP3814000000,FUJIFILM HOLDINGS,16.19,18.69,16.04,14.74,14.7,16.74,15.25,19.06,19.78,10.16,14.29,17.43,11.58,9.98,14.47,16.04,22.28,20.4,22.29,21.58,27.16,30.26,43.12,29.71
JP3814800003,SUBARU,6.28,5.65,4.05,3.8,4.74,4.85,5.48,5.25,4.86,2.79,5.12,8.31,6.58,13.75,32.14,41.03,49.06,49.79,40.08,28.26,34.47,28.31,25.98,23.04
JP3818000006,FUJITSU,34.13,11.09,5.5,2.17,4.47,4.98,5.87,6.09,5.27,3.76,5.15,5.7,4.36,3.59,4.46,4.69,4.46,5.0,6.49,5.78,8.93,13.87,16.65,13.15
JP3819400007,FUJI MEDIA HOLDINGS,2.08,1.06,0.62,0.62,0.83,0.67,0.8,0.73,0.54,0.47,0.47,0.55,0.54,0.55,0.77,0.48,0.47,0.57,0.65,0.58,0.63,0.48,0.45,0.39
JP3820000002,FUJI ELECTRIC,7.08,3.93,2.94,2.46,3.16,3.95,7.87,8.16,5.35,2.3,2.7,4.97,4.45,4.04,7.89,6.92,7.42,9.29,13.74,10.99,11.72,14.09,21.75,15.49
JP3826800009,FURUKAWA,1.4,2.1,0.77,0.48,1.33,1.21,2.84,2.5,2.13,1.14,1.36,1.37,0.94,1.16,2.32,2.08,2.54,2.3,2.64,1.51,1.82,1.7,1.63,1.47
JP3827200001,FURUKAWA ELECTRIC,17.22,19.94,6.11,2.42,3.88,6.48,9.13,7.39,4.63,5.73,5.1,5.6,2.92,2.82,3.24,2.19,2.83,3.94,6.73,3.48,3.7,4.0,3.06,2.92
JP3830000000,BROTHER INDUSTRIES,1.83,1.54,2.38,5.3,7.73,7.24,9.04,11.76,11.42,5.25,10.54,14.01,11.87,10.56,13.88,18.95,12.25,19.47,27.09,16.74,24.23,24.67,23.58,19.22
JP3830800003,BRIDGESTONE,12.85,5.39,6.33,7.49,8.22,12.28,12.96,14.02,11.33,9.47,11.42,12.82,15.22,17.55,26.25,24.89,25.4,27.46,36.4,31.39,31.63,28.58,38.76,33.23
JP3834800009,HEIWA REAL ESTATE,0.73,0.69,0.59,0.66,1.1,1.39,2.94,2.04,2.33,0.95,1.25,1.24,0.8,1.11,1.45,1.29,0.95,1.19,1.6,1.44,2.56,3.42,3.26,2.76
JP3835620000,BENESSE HOLDINGS,2.48,0.78,0.55,0.23,0.53,0.76,0.78,0.87,0.96,1.03,1.02,1.14,1.21,1.08,1.07,0.82,0.82,0.8,1.05,0.78,0.82,0.61,0.63,0.5
JP3837800006,HOYA,35.7,33.52,27.43,32.36,42.82,53.2,68.79,75.58,62.88,34.49,55.31,52.36,48.07,45.19,66.34,83.49,102.63,106.2,127.68,156.41,252.22,365.6,395.38,258.23
JP3841800000,HOKUETSU,5.32,6.56,4.33,4.63,5.38,5.46,5.11,5.67,5.01,6.35,5.39,6.36,7.67,6.76,5.66,5.28,7.45,7.28,7.77,6.02,7.02,5.54,8.92,8.55
JP3842400008,HOKUHOKU FINL. GP.,0.22,0.19,0.1,0.12,0.13,0.26,0.44,0.34,0.28,0.22,0.2,0.2,0.2,0.15,0.21,0.22,0.23,0.19,0.18,0.13,0.13,0.12,0.1,0.1
JP3845400005,HOKURIKU ELEC.POWER,7.28,6.31,7.03,7.11,8.78,9.88,10.98,12.89,12.08,16.62,13.13,15.23,11.92,7.87,9.39,9.21,11.03,8.6,6.22,6.75,5.66,5.12,4.1,3.36
JP3850200001,HOKKAIDO ELEC.POWER,7.43,6.7,7.04,7.65,9.65,11.66,12.32,15.75,13.69,16.27,12.09,14.04,10.13,8.78,8.35,5.83,7.52,5.71,4.83,5.12,3.69,2.81,3.61,2.92
JP3854600008,HONDA MOTOR,9.87,9.97,10.73,10.01,12.11,14.27,15.91,22.45,19.51,12.54,20.17,24.33,19.16,23.44,27.1,19.82,22.41,20.8,25.06,19.95,22.4,22.59,23.46,19.94
JP3862400003,MAKITA,2.4,1.91,1.38,2.08,2.92,5.2,7.5,9.51,13.41,7.09,11.42,13.97,11.26,16.32,18.96,16.77,21.84,25.45,32.26,27.64,27.67,40.1,34.43,19.31
JP3866800000,PANASONIC HOLDINGS,7.2,6.25,3.38,2.61,3.71,4.3,5.27,5.5,5.81,3.51,4.11,4.14,2.5,1.79,3.47,3.59,3.15,3.2,4.67,2.95,3.2,4.0,3.88,3.05
JP3868400007,MAZDA MOTOR,1.26,0.73,0.51,0.53,0.78,0.92,1.35,2.02,1.5,0.5,0.69,0.89,0.55,0.62,1.6,1.51,1.31,1.05,0.87,0.69,0.59,0.48,0.55,0.56
JP3869010003,MATSUKIYOKARA,3.66,1.3,1.68,2.24,2.17,2.77,3.1,2.2,2.44,2.09,2.28,2.29,2.19,2.61,3.96,3.33,6.03,5.87,9.94,7.5,9.71,10.8,9.51,13.04
JP3870000001,MABUCHI MOTOR,3.44,2.03,1.65,1.85,1.57,1.49,1.17,1.27,1.31,0.91,1.12,1.21,1.0,1.05,1.51,2.09,2.92,2.83,2.99,1.75,2.26,2.66,2.08,1.85
JP3870400003,MARUI GROUP,7.54,7.74,6.15,5.17,6.86,7.33,10.91,6.6,5.72,3.39,3.8,5.16,5.06,5.27,6.86,6.29,11.5,10.43,13.34,14.42,18.64,13.65,14.98,13.48
JP3877600001,MARUBENI,1.34,0.75,0.19,0.29,0.63,0.92,1.8,1.73,2.45,1.31,1.97,2.58,2.31,2.8,2.93,2.54,2.27,2.57,3.39,3.43,3.81,3.56,5.48,6.82
JP3885400006,MISUMI GROUP,3.26,2.64,1.62,1.56,2.27,2.25,3.4,3.02,2.78,1.89,2.75,4.08,3.8,4.54,5.33,5.71,7.29,8.65,15.4,11.26,13.44,17.68,22.25,11.96
JP3888300005,MITSUI CHEMICALS,9.69,5.89,3.96,5.57,7.36,6.95,8.68,10.02,8.66,4.87,3.51,5.0,4.35,3.79,3.64,4.35,6.96,7.09,10.44,7.58,8.58,10.64,10.02,8.78
JP3888400003,MITSUI MNG.& SMELT.,5.98,9.86,4.23,3.01,5.51,5.91,8.54,6.89,5.62,3.0,3.75,4.85,3.89,3.71,4.74,3.83,3.01,4.2,9.86,3.55,4.71,6.67,5.06,4.49
JP3890310000,MS&AD INSURANCE GP.HDG.,3.88,3.82,3.16,3.13,5.67,6.04,8.61,7.77,7.0,6.74,5.69,5.76,4.38,4.83,6.74,6.18,7.79,8.44,9.55,8.36,10.14,9.76,10.34,11.28
JP3890350006,SUMITOMO MITSUI FINL.GP.,5.19,3.92,1.62,1.2,2.08,2.85,4.17,4.04,2.99,1.69,1.18,1.54,1.25,1.68,2.48,1.81,1.96,2.04,2.39,1.91,2.24,1.99,2.32,2.87
JP3891600003,MITSUI E&S,0.5,0.68,0.73,0.53,1.25,1.31,2.52,2.53,3.06,1.3,1.94,2.21,1.32,1.33,1.83,1.59,1.5,1.44,1.41,0.88,0.77,0.32,0.31,0.27
JP3892100003,SUMITOMO MITSUI TST.HDG.,0.25,0.11,0.04,0.06,0.21,0.38,0.45,0.43,0.29,0.18,0.13,0.17,0.12,0.15,0.23,0.17,0.18,0.17,0.2,0.19,0.21,0.17,0.19,0.21
JP3893200000,MITSUI FUDOSAN,2.38,3.51,2.71,2.32,3.26,4.41,7.4,8.93,8.01,6.0,6.33,7.67,5.7,9.57,14.37,10.91,10.29,9.52,9.34,9.43,10.58,9.21,8.86,8.4
JP3893600001,MITSUI,2.44,2.22,1.77,1.69,2.95,3.32,4.83,5.73,8.26,3.98,5.68,6.82,6.69,6.63,6.43,6.51,6.02,7.2,8.81,8.71,10.58,11.33,15.2,19.5
JP3894900004,ISETAN MITSUKOSHI HDG.,3.52,5.13,5.03,3.39,5.51,5.88,10.83,9.23,7.01,4.39,4.75,6.21,5.65,5.3,7.79,6.94,7.35,6.08,7.05,6.36,5.26,3.49,4.41,6.58
JP3896800004,MITSUBISHI GAS CHM.,2.03,3.21,1.5,1.51,3.74,5.27,10.68,11.92,11.39,4.74,6.1,8.8,7.0,7.86,9.69,6.8,7.13,12.07,20.65,11.16,11.92,18.6,14.16,12.01
JP3898400001,MITSUBISHI,2.77,2.68,2.38,2.26,3.96,4.88,8.47,7.33,10.86,5.55,10.27,11.49,8.89,8.66,9.17,9.18,8.57,11.14,14.98,15.53,15.72,15.3,20.53,21.78
JP3899600005,MITSUBISHI ESTATE,2.89,3.19,2.2,2.31,2.9,3.61,6.44,8.06,7.55,5.03,5.06,5.97,4.85,7.75,9.82,7.03,6.96,6.68,5.89,5.42,6.71,5.7,5.01,4.79
JP3899800001,MITSUBISHI MOTORS,0.44,0.37,0.22,0.27,0.26,0.15,0.27,0.21,0.22,0.17,0.18,0.19,0.15,0.13,0.14,0.12,0.11,0.08,0.1,0.08,0.06,0.03,0.04,0.06
JP3900000005,MITSUBISHI HEAVY INDS.,2.39,3.15,1.96,1.82,2.1,2.17,3.41,3.56,3.41,3.49,2.85,3.1,3.56,4.07,5.34,4.89,3.96,4.19,3.52,3.5,3.92,3.14,2.46,4.34
JP3901200000,MITSUBISHI PAPER MILLS,1.38,2.19,1.51,1.29,1.61,1.63,2.42,1.89,2.27,2.58,1.33,1.37,1.04,1.14,1.0,0.83,0.83,0.74,0.74,0.56,0.52,0.36,0.33,0.25
JP3902000003,MITSUBISHI LOGISTICS,5.34,7.41,6.04,4.2,7.23,8.64,14.85,13.75,10.03,11.14,10.75,12.31,10.4,13.49,15.08,14.2,12.93,13.85,12.81,11.36,13.35,15.61,13.33,12.53
JP3902400005,MITSUBISHI ELECTRIC,7.26,6.98,4.42,2.64,4.79,5.71,8.33,10.84,12.55,7.42,8.97,12.96,12.02,10.77,16.22,15.83,14.28,19.13,23.18,15.85,20.26,22.74,19.56,15.82
JP3903000002,MITSUBISHI MATERIALS,2.17,2.13,1.23,0.99,1.39,1.9,4.69,3.48,4.02,2.36,2.34,3.06,2.62,3.28,3.66,3.4,3.32,3.27,3.86,2.94,3.14,2.45,2.08,1.98
JP3906000009,MINEBEA MITSUMI,2.78,1.51,0.88,0.58,0.85,0.74,0.92,1.22,1.14,0.61,0.99,1.18,0.8,0.69,1.45,3.01,1.77,1.94,4.38,3.06,4.5,4.33,6.28,3.36
JP3914400001,MURATA MANUFACTURING,257.33,131.05,66.57,44.66,60.51,63.82,72.89,77.99,67.02,46.11,60.24,87.39,64.91,74.91,116.86,147.31,197.1,184.0,186.82,192.88,268.15,396.66,353.97,226.62
JP3919800007,MEIDENSHA,1.77,2.24,2.3,1.18,2.93,3.09,5.36,4.76,3.99,4.64,6.78,7.26,5.22,5.29,5.96,5.17,6.79,5.86,7.17,4.47,8.14,8.44,9.13,5.57
JP3931600005,YAKULT HONSHA,1.76,2.4,1.56,2.4,3.32,3.81,4.48,6.23,5.05,4.63,6.7,6.45,7.13,9.94,11.57,12.24,11.46,10.84,17.68,16.56,13.15,12.03,12.58,15.83
JP3933800009,LY,178.59,47.08,24.9,39.91,171.99,245.83,310.88,163.28,184.15,165.98,123.85,162.21,136.04,137.82,240.32,157.92,181.97,173.74,210.75,116.75,204.87,299.58,289.94,127.22
JP3935600001,YAMAZAKI BAKING,11.03,7.19,5.76,5.99,8.99,10.22,9.04,10.88,11.11,17.41,13.71,14.21,15.69,13.51,12.65,15.46,28.5,24.46,24.89,27.07,23.33,22.0,17.73,16.16
JP3939000000,YAMADA HOLDINGS,12.37,9.32,8.05,7.28,11.62,14.87,43.56,29.58,40.0,23.95,23.81,24.33,24.61,14.1,12.16,12.8,16.64,21.12,22.06,19.61,22.22,22.67,15.01,16.29
JP3940000007,YAMATO HDG.,30.34,14.5,14.95,10.43,9.51,12.12,13.68,12.81,12.16,10.98,12.1,12.7,15.27,13.94,18.87,18.85,20.41,19.65,19.63,27.14,17.15,25.95,24.34,16.74
JP3940400009,YAMATO KOGYO,1.38,1.02,1.15,1.41,2.69,4.42,5.89,8.98,14.78,9.54,12.05,11.36,10.93,11.17,12.44,11.14,10.27,11.4,12.0,9.83,10.91,12.03,15.02,16.84
JP3942400007,ASTELLAS PHARMA,48.72,60.7,37.28,41.33,44.72,56.52,57.22,67.83,66.25,62.6,60.16,64.22,71.38,81.44,110.52,133.8,139.41,137.67,129.2,132.1,182.28,167.62,180.91,174.24
JP3942600002,YAMAHA,1.71,2.6,1.98,2.49,5.33,4.18,4.61,5.92,6.5,2.65,3.6,3.79,2.83,3.28,5.02,4.85,8.08,10.24,12.55,14.66,19.47,20.75,17.55,13.46
JP3942800008,YAMAHA MOTOR,2.02,2.06,1.81,2.48,3.31,4.61,8.11,9.86,7.71,3.32,4.05,5.27,4.16,3.65,5.08,7.02,7.99,7.98,12.18,7.59,8.17,8.44,10.33,10.28
JP3944130008,USS,0.69,0.21,0.31,0.44,0.69,0.83,0.63,0.66,0.64,0.55,0.66,0.91,1.04,1.24,1.68,1.94,1.94,2.09,2.83,2.31,2.67,2.93,2.33,2.45
JP3951200009,UNITIKA,0.48,0.48,0.37,0.28,0.67,0.74,1.43,0.89,0.8,0.53,0.55,0.66,0.4,0.39,0.44,0.38,0.34,0.52,0.53,0.31,0.25,0.28,0.19,0.14
JP3951600000,UNI CHARM,14.87,13.17,5.45,10.4,12.95,12.69,11.97,15.92,17.08,20.26,25.64,32.92,41.13,43.68,48.26,62.12,52.96,56.77,67.79,85.17,90.13,126.29,116.58,103.96
JP3955000009,YOKOGAWA ELECTRIC,6.39,7.72,7.37,5.79,13.57,12.63,16.22,15.2,10.66,6.34,8.78,8.04,9.12,11.12,15.84,11.55,12.84,15.62,20.92,19.17,19.96,22.88,21.07,18.95
JP3973400009,RICOH,14.23,14.05,14.24,12.63,15.31,15.11,13.87,16.34,15.0,10.28,11.99,12.79,7.93,9.82,10.26,10.18,10.61,8.99,10.06,10.79,12.35,7.58,10.95,9.24
JP3977400005,RINNAI,0.79,0.71,0.7,0.99,1.04,1.19,1.06,1.34,1.49,1.77,2.23,2.87,3.39,3.23,3.75,3.29,4.39,3.99,4.51,3.32,4.01,5.99,4.7,3.94
JP3982800009,ROHM,18.75,8.53,5.92,5.75,5.28,4.63,4.92,4.6,4.05,2.31,3.24,3.33,2.39,1.68,2.57,3.28,2.81,3.23,6.34,3.75,4.81,5.89,5.61,4.55
JP3992400006,WACOAL HDG.,6.37,6.16,5.96,5.85,6.34,9.37,10.72,10.87,10.65,10.58,9.16,12.35,11.64,9.34,9.44,9.74,11.77,11.69,16.39,13.75,14.73,11.16,10.46,10.49
KR7000100008,YUHAN,0.63,0.65,1.17,1.15,1.59,2.5,5.65,6.34,7.58,6.43,5.94,6.28,4.59,6.75,7.46,6.56,9.95,7.43,9.74,9.25,10.93,19.49,15.47,14.16
KR7000120006,CJ LOGISTICS,0.26,0.04,0.03,0.03,0.08,0.12,0.38,0.49,0.52,0.34,0.31,0.53,0.42,0.6,0.61,1.15,1.05,0.96,0.84,0.96,0.86,0.98,0.68,0.48
KR7000150003,DOOSAN FUEL CELL,0.54,0.29,0.31,0.15,0.21,0.24,0.7,1.27,4.01,1.6,1.76,2.96,2.77,2.76,3.1,2.29,1.93,2.33,2.95,2.92,2.39,1.97,4.12,2.8
KR7000210005,DL,0.5,0.18,0.57,0.68,2.07,3.19,4.5,5.26,12.47,2.31,4.67,6.78,5.11,5.36,5.89,3.96,3.8,4.81,5.19,6.3,5.45,5.4,4.13,3.84
KR7000240002,HANKOOK & COMPANY,1.31,0.65,0.97,0.99,4.09,5.47,7.97,9.76,11.14,7.14,13.07,16.88,23.91,23.2,26.56,28.63,19.53,22.81,23.82,20.44,17.53,19.65,19.97,17.45
KR7000270009,KIA CORPORATION,0.02,0.02,0.02,0.02,0.03,0.03,0.08,0.04,0.03,0.02,0.05,0.13,0.17,0.16,0.16,0.15,0.14,0.11,0.11,0.11,0.14,0.21,0.26,0.19
KR7000660001,SK HYNIX,0.17,0.03,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.03,0.02,0.04,0.05,0.05,0.03
KR7000700005,EUSU HOLDINGS,0.29,0.19,0.24,0.43,1.59,2.08,2.13,2.75,4.2,1.46,1.36,2.27,0.93,0.74,0.69,1.95,1.73,1.24,1.56,1.52,1.51,1.51,1.6,1.62
KR7000720003,HYUNDAI ENGR.& CON.,0.12,0.02,0.01,0.01,0.0,0.01,0.02,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02
KR7000810002,SAMSUNG FIRE & MAR.IN.,8.3,5.99,11.93,15.51,16.64,23.07,37.86,52.54,82.56,46.36,54.07,63.56,59.68,67.52,83.68,89.0,92.32,80.02,93.18,93.93,84.91,72.86,75.92,75.4
KR7000880005,HANWHA,0.27,0.09,0.1,0.08,0.25,0.67,1.73,1.96,3.96,0.82,2.24,2.27,1.61,1.81,2.13,1.65,1.98,1.79,2.42,1.79,1.42,1.75,1.82,1.44
KR7001040005,CJ,2.45,0.62,1.02,1.07,1.48,1.99,3.06,3.61,4.89,1.83,3.15,4.1,3.98,6.63,6.66,8.62,13.07,9.52,10.51,7.38,5.77,5.99,5.09,4.97
KR7001120005,LX INTERNATIONAL,0.27,0.17,0.27,0.38,0.69,0.85,2.58,2.5,2.44,1.21,2.72,3.6,4.37,4.88,2.97,2.88,3.2,2.71,2.86,1.58,1.52,2.7,2.88,3.76
KR7001230002,DONGKUK HOLDINGS,0.07,0.04,0.06,0.1,0.22,0.49,0.47,0.78,1.59,0.69,0.76,1.04,0.62,0.46,0.46,0.22,0.2,0.38,0.43,0.27,0.22,0.32,0.59,0.41
KR7001440007,TAIHAN ELECTRIC WIRE,0.41,0.18,0.36,0.43,0.48,0.81,2.72,2.7,5.74,1.58,1.74,0.77,0.35,0.08,0.05,0.03,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.01
KR7001740000,SK NETWORKS,0.77,0.3,0.33,0.49,0.1,0.09,0.06,0.17,0.1,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02
KR7001800002,ORION HOLDINGS,0.7,0.32,0.65,1.26,1.91,2.78,7.37,7.84,7.21,3.95,6.82,9.4,16.34,28.57,25.11,25.94,28.08,15.45,14.77,9.44,9.83,8.14,9.36,8.84
KR7002380004,KCC,0.65,0.5,1.3,1.6,1.56,2.23,3.77,5.77,10.64,4.41,6.3,7.01,5.14,5.91,9.63,10.44,8.02,6.87,8.42,6.74,5.03,5.32,7.92,5.01
KR7002790004,AMOREPACIFIC GROUP,0.78,0.97,4.8,4.22,7.75,12.46,15.69,15.73,14.43,7.34,12.07,17.39,20.02,39.68,40.25,83.22,115.98,101.54,121.77,60.5,66.8,47.41,35.34,26.29
KR7002990000,KUMHOE&C,0.36,0.18,0.22,0.18,0.3,1.8,2.86,3.87,9.22,1.61,1.12,0.51,0.22,0.05,0.06,0.1,0.06,0.04,0.05,0.06,0.06,0.05,0.06,0.04
KR7003470002,YUANTA SECURITIES KOREA,0.03,0.01,0.02,0.01,0.01,0.02,0.07,0.08,0.13,0.03,0.07,0.06,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02
KR7003480001,HANJIN HVIND.& CON.HDG.,0.17,0.11,0.1,0.12,0.25,0.39,1.32,1.88,3.23,0.71,0.77,1.03,0.5,0.58,0.78,0.66,0.45,0.37,0.33,0.23,0.2,0.34,0.32,0.29
KR7003490000,KOREAN AIR LINES,0.75,0.39,0.48,0.76,1.22,1.45,2.54,3.11,6.74,2.48,3.87,5.07,3.12,3.5,2.13,3.1,1.77,1.7,2.52,2.38,1.98,2.37,2.92,2.21
KR7003550001,LG,1.1,0.32,0.34,0.35,0.4,1.18,2.3,2.4,5.64,2.6,4.86,6.06,4.27,4.95,5.01,4.67,5.16,4.34,7.53,5.71,5.99,7.78,7.19,6.77
KR7004020004,HYUNDAI STEEL,0.21,0.13,0.13,0.22,0.41,0.62,1.02,1.81,4.22,1.51,3.79,5.62,4.28,4.25,4.26,3.04,2.28,2.56,3.0,2.26,1.55,2.11,2.04,1.48
KR7004170007,SHINSEGAE,1.48,1.05,3.28,3.94,7.63,8.65,13.83,19.72,24.57,12.15,14.68,17.29,10.46,10.08,11.87,8.22,9.84,7.36,14.22,11.74,12.87,11.43,11.21,9.28
KR7004370003,NONGSHIM,0.85,0.85,1.36,1.54,4.46,5.45,6.36,7.13,4.93,4.69,5.25,4.49,5.14,6.55,6.24,6.13,10.09,7.5,9.11,6.38,5.92,7.96,7.82,8.36
KR7004990008,LOTTE,1.74,1.28,3.67,6.0,5.64,11.52,17.83,19.65,27.32,15.71,16.83,20.26,22.64,23.33,27.81,24.93,30.08,23.02,19.86,15.66,11.48,11.39,9.26,9.38
KR7005300009,LOTTE CHILSUNG,0.61,1.26,3.82,4.76,5.04,9.4,9.86,15.32,11.43,7.77,7.43,8.7,13.11,14.63,14.97,14.04,19.75,12.71,14.14,14.57,14.33,12.12,13.92,17.58
KR7005380001,HYUNDAI MOTOR,0.61,0.38,0.87,1.02,1.89,2.45,4.45,3.4,3.64,1.52,5.1,7.56,9.22,10.27,11.37,7.94,6.74,6.59,8.15,6.14,6.22,10.71,10.9,7.74
KR7005490008,POSCO HOLDINGS,0.34,0.19,0.31,0.34,0.49,0.67,0.77,1.32,2.48,1.25,2.23,1.84,1.45,1.47,1.43,1.19,0.7,1.09,1.63,1.19,1.16,1.47,1.43,1.42
KR7005830005,DB INSURANCE,1.5,0.52,1.74,1.27,2.48,5.59,16.18,21.77,48.61,9.72,24.22,35.32,42.08,39.92,51.74,49.88,61.09,54.1,71.8,70.03,51.62,48.29,58.0,70.53
KR7005880000,KOREA LINE,0.07,0.03,0.03,0.03,0.17,0.42,0.33,0.69,2.32,0.7,0.47,0.34,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
KR7005930003,SAMSUNG ELECTRONICS,8.16,4.38,7.62,9.65,13.97,16.42,24.81,25.31,23.13,14.11,27.31,33.67,37.18,57.86,53.46,50.39,45.6,64.33,104.46,78.53,112.47,181.72,163.48,111.24
KR7005940002,NH INVESTMENT & SECS.,1.41,0.41,1.01,1.01,0.64,0.76,2.38,2.1,2.85,1.06,1.57,2.33,1.1,1.35,1.13,1.17,1.13,1.09,1.83,1.71,1.67,1.68,1.84,1.31
KR7006120000,SK DISCOVERY,0.57,0.2,0.3,0.29,0.31,0.68,1.68,2.59,4.9,1.31,3.53,3.38,3.47,3.5,3.31,3.7,4.05,3.65,5.22,2.57,2.56,6.94,4.62,2.98
KR7006260004,LS,0.58,0.27,0.42,0.4,0.54,0.95,1.62,2.0,4.7,3.0,4.97,4.73,3.38,4.57,4.04,2.66,1.91,2.78,3.9,2.6,2.52,4.09,2.91,3.59
KR7006360002,GS ENGR. & CON.,0.55,0.34,1.15,1.13,1.86,3.58,7.0,12.14,22.88,6.38,13.02,14.41,11.39,7.66,4.14,3.24,2.58,3.36,4.09,6.21,4.39,5.88,5.81,3.09
KR7006400006,SAMSUNG SDI,0.56,0.51,0.65,0.88,1.85,1.76,1.88,1.14,1.17,0.72,2.12,2.48,1.97,2.42,2.66,1.84,1.71,1.6,3.41,3.52,3.68,10.43,9.96,8.46
KR7006800007,MIRAE ASSET SECURITIES,1.18,0.46,0.89,0.44,0.41,0.6,2.11,2.38,3.94,1.25,2.11,2.95,1.28,1.61,1.22,1.33,1.24,0.93,1.36,0.98,1.13,1.54,1.33,0.91
KR7009150004,SAMSUNG ELTO.MECHANICS,1.15,0.47,0.6,0.67,0.61,0.47,0.71,0.88,1.0,0.51,1.78,2.13,1.33,1.84,1.39,1.01,1.1,0.87,1.95,1.95,2.29,3.51,3.59,2.27
